"","plot","tag","spp","date","year","jday","dend","refdend","refdbh","refcheck","dend.num","dend.meas","DBH"
"2774","C5",509,"rm","2016-07-04",2016,186,69.98,NA,NA,FALSE,2,13.82,NA
"2775","C5",519,"ro","2016-07-04",2016,186,123.75,NA,NA,FALSE,3,52.53,NA
"2776","C5",724,"beech","2016-07-04",2016,186,87.29,NA,NA,FALSE,3,37.61,NA
"2777","D1",266,"wp","2016-07-04",2016,186,111.97,NA,NA,FALSE,4,29.68,NA
"2778","D1",529,"rm","2016-07-04",2016,186,118.75,NA,NA,FALSE,2,10.73,NA
"2779","D1",532,"ro","2016-07-04",2016,186,138.89,NA,NA,FALSE,4,52.34,NA
"2780","D1",537,"rm","2016-07-04",2016,186,87.61,NA,NA,FALSE,2,29.16,NA
"2781","D1",546,"ro","2016-07-04",2016,186,75.73,NA,NA,FALSE,3,11.59,NA
"2782","D1",832,"hem","2016-07-04",2016,186,89.77,NA,NA,FALSE,2,77.06,NA
"2783","D2",588,"ro","2016-07-04",2016,186,141.71,NA,NA,FALSE,4,61.21,NA
"2784","D3",604,"rm","2016-07-04",2016,186,119.53,NA,NA,FALSE,2,10.43,NA
"2785","D3",606,"rm","2016-07-04",2016,186,52.03,46.18,57.22,FALSE,3,52.03,NA
"2786","D3",609,"rm","2016-07-04",2016,186,130.82,NA,NA,FALSE,2,25.73,NA
"2787","D3",613,"ro","2016-07-04",2016,186,84.75,70.25,73.72,FALSE,5,84.75,NA
"2788","D3",618,"rm","2016-07-04",2016,186,124.28,NA,NA,FALSE,2,23.36,NA
"2789","D4",262,"rm","2016-07-04",2016,186,85.42,NA,NA,FALSE,3,46.01,NA
"2790","D4",633,"rm","2016-07-04",2016,186,105.88,98.15,25.05,FALSE,5,105.88,NA
"2791","D4",633,"rm","2016-07-04",2016,186,105.88,98.15,25.05,FALSE,6,63.99,NA
"2792","D4",638,"ash","2016-07-04",2016,186,104.62,NA,NA,FALSE,2,12.06,NA
"2793","D4",639,"bo","2016-07-04",2016,186,60.23,52.74,30.66,FALSE,4,60.23,NA
"2794","D4",834,"beech","2016-07-04",2016,186,73.51,66.8,14.42,FALSE,2,73.51,NA
"2795","D4",834,"beech","2016-07-04",2016,186,73.51,66.8,14.42,FALSE,3,15.98,NA
"2796","D5",654,"ro","2016-07-04",2016,186,89.33,NA,NA,FALSE,2,19.77,NA
"2797","D5",835,"hem","2016-07-04",2016,186,79.86,NA,NA,FALSE,2,65.37,NA
"2798","E1",209,"hem","2016-07-04",2016,186,72.8,NA,NA,FALSE,2,33.75,NA
"2799","E1",677,"hem","2016-07-04",2016,186,99.67,NA,NA,FALSE,3,48.43,NA
"2800","E1",678,"hem","2016-07-04",2016,186,89.11,NA,NA,FALSE,2,6.62,NA
"2801","E1",679,"rm","2016-07-04",2016,186,130.53,NA,NA,FALSE,2,39.17,NA
"2802","E1",686,"rm","2016-07-04",2016,186,123.93,NA,NA,FALSE,3,47,NA
"2803","E1",727,"yb","2016-07-04",2016,186,70.76,NA,NA,FALSE,2,17.01,NA
"2804","E1",989,NA,NA,2016,186,NA,NA,NA,NA,NA,NA,10.5
"2805","E2",710,"ro","2016-07-04",2016,186,159.22,NA,NA,FALSE,3,76.21,NA
"2806","E2",716,"rp","2016-07-04",2016,186,110.89,NA,NA,FALSE,2,14.85,NA
"2807","E2",720,"rm","2016-07-04",2016,186,77.23,NA,NA,FALSE,2,19.65,NA
"2808","E2",726,"rp","2016-07-04",2016,186,111.8,NA,NA,FALSE,2,20.74,NA
"2809","E3",205,"rm","2016-07-04",2016,186,47.44,NA,NA,FALSE,2,24.55,NA
"2810","E3",723,"hem","2016-07-04",2016,186,85.97,NA,NA,FALSE,2,21.59,NA
"2811","E3",738,"rm","2016-07-04",2016,186,54.92,NA,NA,FALSE,2,11.51,NA
"2812","E3",764,"ro","2016-07-04",2016,186,104.31,NA,NA,FALSE,3,32.78,NA
"2813","E3",768,"rm","2016-07-04",2016,186,69.74,NA,NA,FALSE,2,17.89,NA
"2814","E3",993,NA,NA,2016,186,NA,NA,NA,NA,NA,NA,10.15
"2815","E4",805,"wp","2016-07-04",2016,186,122.33,NA,NA,FALSE,3,41.6,NA
"2816","E4",810,"rm","2016-07-04",2016,186,124.99,NA,NA,FALSE,2,17.94,NA
"2817","E4",815,"ro","2016-07-04",2016,186,110.45,NA,NA,FALSE,3,44.48,NA
"2818","E5",877,"rm","2016-07-04",2016,186,138.79,NA,NA,FALSE,2,88.9,NA
"2819","E5",889,"hem","2016-07-04",2016,186,25.46,19.61,28.45,FALSE,3,25.46,NA
"2820","E5",890,"ro","2016-07-04",2016,186,109.73,NA,NA,FALSE,2,30.05,NA
"2821","E5",903,"ro","2016-07-04",2016,186,132.04,NA,NA,FALSE,3,45.62,NA
"2822","E5",905,"hem","2016-07-04",2016,186,128.18,NA,NA,FALSE,2,24.09,NA
"2823","E5",909,"rm","2016-07-04",2016,186,129.36,NA,NA,FALSE,2,28.36,NA
"2824","E5",911,"hem","2016-07-04",2016,186,23.06,19.81,45.26,FALSE,2,23.06,NA
"2825","E5",992,NA,NA,2016,186,NA,NA,NA,NA,NA,NA,10.2
"2826","F1",210,"hem","2016-07-04",2016,186,67.84,NA,NA,FALSE,2,41.23,NA
"2827","F1",235,"hem","2016-07-04",2016,186,64.8,NA,NA,FALSE,2,14.6,NA
"2828","F1",236,"hem","2016-07-04",2016,186,68.61,NA,NA,FALSE,3,29.69,NA
"2829","F1",929,"rp","2016-07-04",2016,186,106.83,NA,NA,FALSE,3,24.4,NA
"2830","F1",930,"hem","2016-07-04",2016,186,99.11,NA,NA,FALSE,3,67.1,NA
"2831","F1",937,"rm","2016-07-04",2016,186,100.85,NA,NA,FALSE,5,46.54,NA
"2832","F1",948,"rm","2016-07-04",2016,186,103.4,NA,NA,FALSE,2,34.72,NA
"2833","F2",977,"rm","2016-07-04",2016,186,122.84,NA,NA,FALSE,2,32.56,NA
"2834","F2",982,"rm","2016-07-04",2016,186,31.16,31.62,24.58,FALSE,3,31.16,NA
"2835","F2",985,"yb","2016-07-04",2016,186,80.54,NA,NA,FALSE,2,25.13,NA
"2836","F2",992,"ro","2016-07-04",2016,186,114.46,NA,NA,FALSE,3,85.5,NA
"2837","F2",993,"bb","2016-07-04",2016,186,23.88,22.01,15.96,FALSE,2,23.88,NA
"2838","F3",3,"wp","2016-07-04",2016,186,115.92,NA,NA,FALSE,2,9.79,NA
"2839","F3",5,"yb","2016-07-04",2016,186,120.72,NA,NA,FALSE,2,31.38,NA
"2840","F3",7,"hem","2016-07-04",2016,186,127.77,NA,NA,FALSE,3,42.51,NA
"2841","F3",8,"ro","2016-07-04",2016,186,76.5,65.04,66.42,FALSE,6,76.5,NA
"2842","F3",11,"wp","2016-07-04",2016,186,116.59,NA,NA,FALSE,3,36.92,NA
"2843","F3",839,"yb","2016-07-04",2016,186,56.6,NA,NA,FALSE,2,23.13,NA
"2844","F4",29,"ro","2016-07-04",2016,186,110.24,NA,NA,FALSE,2,33.68,NA
"2845","F4",35,"ro","2016-07-04",2016,186,38.83,33.54,36.97,FALSE,4,38.83,NA
"2846","F4",49,"ro","2016-07-04",2016,186,115.82,NA,NA,FALSE,3,58.83,NA
"2847","F4",73,"wp","2016-07-04",2016,186,125.73,NA,NA,FALSE,4,58.9,NA
"2848","F5",76,"wp","2016-07-04",2016,186,153.19,NA,NA,FALSE,3,55.63,NA
"2849","F5",99,"hem","2016-07-04",2016,186,117.74,NA,NA,FALSE,3,58.57,NA
"2850","F5",114,"ro","2016-07-04",2016,186,108.31,NA,NA,FALSE,2,36.26,NA
"2851","F5",117,"wp","2016-07-04",2016,186,109.55,NA,NA,FALSE,5,46.08,NA
"2852","G1",152,"rp","2016-07-04",2016,186,118.46,NA,NA,FALSE,2,14.04,NA
"2853","G1",161,"rp","2016-07-04",2016,186,98.32,NA,NA,FALSE,3,28.42,NA
"2854","G1",168,"rp","2016-07-04",2016,186,115.15,NA,NA,FALSE,2,5.44,NA
"2855","G1",175,"ro","2016-07-04",2016,186,126.81,NA,NA,FALSE,3,70.55,NA
"2856","G1",176,"rm","2016-07-04",2016,186,60.68,53.2,20.85,FALSE,3,60.68,NA
"2857","G1",211,"beech","2016-07-04",2016,186,84.84,NA,NA,FALSE,2,44.72,NA
"2858","G1",910,NA,NA,2016,186,NA,NA,NA,NA,NA,NA,11.4
"2859","G1",991,NA,NA,2016,186,NA,NA,NA,NA,NA,NA,10.5
"2860","G2",206,"cherry","2016-07-04",2016,186,116.36,NA,NA,FALSE,2,27.82,NA
"2861","G2",209,"hem","2016-07-04",2016,186,111.84,NA,NA,FALSE,2,23.49,NA
"2862","G2",211,"ro","2016-07-04",2016,186,79.63,NA,NA,FALSE,3,42.58,NA
"2863","G2",214,"hem","2016-07-04",2016,186,143.03,NA,NA,FALSE,2,66.4,NA
"2864","G2",217,"hem","2016-07-04",2016,186,84.18,NA,NA,FALSE,3,30.85,NA
"2865","G4",256,"bb","2016-07-04",2016,186,134.13,NA,NA,FALSE,2,46.06,NA
"2866","G4",257,"ro","2016-07-04",2016,186,126.46,NA,NA,FALSE,2,27.92,NA
"2867","G5",265,"hem","2016-07-04",2016,186,113.69,NA,NA,FALSE,3,19.68,NA
"2868","G5",269,"hem","2016-07-04",2016,186,124.75,NA,NA,FALSE,3,64.92,NA
"2869","G5",271,"bb","2016-07-04",2016,186,37.72,34.93,30.6,FALSE,2,37.72,NA
"2870","G5",272,"hem","2016-07-04",2016,186,16.93,14.97,16.31,FALSE,2,16.93,NA
"2871","G5",285,"wp","2016-07-04",2016,186,107.51,NA,NA,FALSE,2,20.71,NA
"2872","G5",295,"ro","2016-07-04",2016,186,26.46,22.62,43.97,FALSE,2,26.46,NA
"2873","H1",117,"hem","2016-07-04",2016,186,34.37,29.86,14.22,FALSE,2,34.37,NA
"2874","H1",302,"ro","2016-07-04",2016,186,133.34,NA,NA,FALSE,2,32.29,NA
"2875","H1",303,"wp","2016-07-04",2016,186,37.13,NA,NA,FALSE,2,8.8,NA
"2876","H1",305,"ro","2016-07-04",2016,186,78.8,NA,NA,FALSE,3,35.4,NA
"2877","H1",318,"rm","2016-07-04",2016,186,129.86,NA,NA,FALSE,3,49.46,NA
"2878","H1",319,"hem","2016-07-04",2016,186,118.18,NA,NA,FALSE,2,29.95,NA
"2879","H1",320,"wp","2016-07-04",2016,186,115.1,NA,NA,FALSE,2,30.51,NA
"2880","H1",841,"hem","2016-07-04",2016,186,53.8,NA,NA,FALSE,2,33.13,NA
"2881","H2",333,"ro","2016-07-04",2016,186,116.14,NA,NA,FALSE,2,44.7,NA
"2882","H2",336,"ro","2016-07-04",2016,186,144.37,NA,NA,FALSE,1,144.37,37.7
"2883","H2",336,"ro","2016-07-04",2016,186,144.37,NA,NA,FALSE,2,33.15,37.7
"2884","H2",342,"hem","2016-07-04",2016,186,121.02,NA,NA,FALSE,2,11.92,NA
"2885","H2",343,"yb","2016-07-04",2016,186,31.77,28.69,46.51,FALSE,2,31.77,NA
"2886","H2",354,"ro","2016-07-04",2016,186,82.56,NA,NA,FALSE,3,28.3,NA
"2887","H2",356,"rm","2016-07-04",2016,186,14.44,NA,NA,FALSE,3,6.4,NA
"2888","H5",383,"hem","2016-07-04",2016,186,115.35,NA,NA,FALSE,2,24.5,NA
"2889","H5",399,"hem","2016-07-04",2016,186,112.81,NA,NA,FALSE,2,26.82,NA
"2890","H5",402,"ro","2016-07-04",2016,186,30.16,26.89,29.59,FALSE,2,30.16,NA
"2891","H5",405,"hem","2016-07-04",2016,186,36.5,30.54,39.99,FALSE,2,36.5,NA
"2892","A1",8,"yb","2016-09-08",2016,252,107.31,NA,NA,FALSE,3,26.29,NA
"2893","A1",903,"hem","2016-09-08",2016,252,23.25,23.25,10.3,FALSE,1,23.25,10.2
"2894","A2",27,"rm","2016-09-08",2016,252,81.3,NA,NA,FALSE,4,8.65,NA
"2895","A2",911,"hem","2016-09-08",2016,252,33.05,33.05,10.1,FALSE,1,33.05,10.2
"2896","A2",990,"hem","2016-09-08",2016,252,30.64,30.64,10.3,FALSE,1,30.64,10.2
"2897","A3",52,"beech","2016-09-08",2016,252,93.39,NA,NA,FALSE,2,20.43,NA
"2898","A3",984,"rm","2016-09-08",2016,252,16.44,16.44,10.2,FALSE,1,16.44,10.1
"2899","B1",156,"rm","2016-09-08",2016,252,62.07,NA,NA,FALSE,5,20.93,NA
"2900","B1",161,"rm","2016-09-08",2016,252,62.6,NA,NA,FALSE,2,21.28,NA
"2901","B1",165,"ro","2016-09-08",2016,252,111.61,NA,NA,FALSE,2,30.62,NA
"2902","B2",179,"ro","2016-09-08",2016,252,107.65,NA,NA,FALSE,3,67.42,NA
"2903","B2",194,"rm","2016-09-08",2016,252,118.07,NA,NA,FALSE,2,15.13,NA
"2904","B3",212,"rm","2016-09-08",2016,252,27.18,NA,NA,FALSE,1,27.18,12.7
"2905","B3",212,"rm","2016-09-08",2016,252,27.18,NA,NA,FALSE,2,11.52,12.7
"2906","B4",255,"rm","2016-09-08",2016,252,110.71,NA,NA,FALSE,2,20.84,NA
"2907","B4",264,"rm","2016-09-08",2016,252,74.41,NA,NA,FALSE,2,19.15,NA
"2908","C1",351,"hem","2016-09-08",2016,252,104.55,NA,NA,FALSE,5,66.56,NA
"2909","C1",352,"ro","2016-09-08",2016,252,120.17,NA,NA,FALSE,2,41.53,NA
"2910","C2",830,"hem","2016-09-08",2016,252,74.19,NA,NA,FALSE,2,23.95,NA
"2911","C3",402,"rm","2016-09-08",2016,252,135.09,NA,NA,FALSE,2,18.8,NA
"2912","C3",405,"yb","2016-09-08",2016,252,116.98,NA,NA,FALSE,2,30.14,NA
"2913","C3",414,"yb","2016-09-08",2016,252,95.85,NA,NA,FALSE,2,32.34,NA
"2914","C3",415,"rm","2016-09-08",2016,252,127.5,NA,NA,FALSE,2,35.29,NA
"2915","C3",418,"ash","2016-09-08",2016,252,107.58,NA,NA,FALSE,2,38.09,NA
"2916","C3",421,"ash","2016-09-08",2016,252,129.3,NA,NA,FALSE,3,39.68,NA
"2917","C3",425,"ash","2016-09-08",2016,252,22.9,20.09,21.42,FALSE,2,22.9,NA
"2918","C4",462,"bo","2016-09-08",2016,252,121.94,NA,NA,FALSE,4,52.5,NA
"2919","C4",491,"rm","2016-09-08",2016,252,115.2,NA,NA,FALSE,2,25.28,NA
"2920","C5",260,"beech","2016-09-08",2016,252,71.52,NA,NA,FALSE,3,21.45,NA
"2921","C5",509,"rm","2016-09-08",2016,252,71.1,NA,NA,FALSE,2,14.87,NA
"2922","C5",519,"ro","2016-09-08",2016,252,126.82,NA,NA,FALSE,3,55.45,NA
"2923","C5",724,"beech","2016-09-08",2016,252,88.03,NA,NA,FALSE,3,40.07,NA
"2924","D1",266,"wp","2016-09-08",2016,252,113.2,NA,NA,FALSE,4,30.81,NA
"2925","D1",529,"rm","2016-09-08",2016,252,119.58,NA,NA,FALSE,2,11.73,NA
"2926","D1",532,"ro","2016-09-08",2016,252,141,NA,NA,FALSE,4,55.33,NA
"2927","D1",537,"rm","2016-09-08",2016,252,90.06,NA,NA,FALSE,2,30.78,NA
"2928","D1",546,"ro","2016-09-08",2016,252,77.63,NA,NA,FALSE,3,13.11,NA
"2929","D1",832,"hem","2016-09-08",2016,252,91.55,NA,NA,FALSE,2,79.02,NA
"2930","D1",832,"hem","2016-09-08",2016,252,91.55,NA,NA,FALSE,3,32.93,NA
"2931","D2",588,"ro","2016-09-08",2016,252,63.84,53.8,43.27,FALSE,4,63.84,NA
"2932","D3",604,"rm","2016-09-08",2016,252,121.36,NA,NA,FALSE,2,12.03,NA
"2933","D3",609,"rm","2016-09-08",2016,252,132.88,NA,NA,FALSE,2,27.25,NA
"2934","D3",618,"rm","2016-09-08",2016,252,125.59,NA,NA,FALSE,2,24.6,NA
"2935","D4",262,"rm","2016-09-08",2016,252,87.48,NA,NA,FALSE,3,48.85,NA
"2936","D4",633,"rm","2016-09-08",2016,252,111.22,NA,NA,FALSE,6,69.33,NA
"2937","D4",638,"ash","2016-09-08",2016,252,106.26,NA,NA,FALSE,2,12.31,NA
"2938","D4",834,"beech","2016-09-08",2016,252,76.14,NA,NA,FALSE,3,18.83,NA
"2939","D5",208,"beech","2016-09-08",2016,252,68.72,NA,NA,FALSE,2,68.72,14.25
"2940","D5",654,"ro","2016-09-08",2016,252,90.99,NA,NA,FALSE,2,21.3,NA
"2941","D5",667,"rm","2016-09-08",2016,252,86.08,NA,NA,FALSE,2,25.51,NA
"2942","D5",835,"hem","2016-09-08",2016,252,82.32,NA,NA,FALSE,2,67.64,NA
"2943","E1",209,"hem","2016-09-08",2016,252,73.44,NA,NA,FALSE,2,34.65,NA
"2944","E1",677,"hem","2016-09-08",2016,252,101.22,NA,NA,FALSE,3,50.05,NA
"2945","E1",678,"hem","2016-09-08",2016,252,89.11,NA,NA,FALSE,2,7.04,NA
"2946","E1",679,"rm","2016-09-08",2016,252,134.74,NA,NA,FALSE,2,42.1,NA
"2947","E1",684,"yb","2016-09-08",2016,252,108.78,NA,NA,FALSE,2,25.26,NA
"2948","E1",686,"rm","2016-09-08",2016,252,130.17,NA,NA,FALSE,3,54.08,NA
"2949","E1",727,"yb","2016-09-08",2016,252,70.86,NA,NA,FALSE,2,17.07,NA
"2950","E1",836,"hem","2016-09-08",2016,252,51.99,NA,NA,FALSE,2,29.29,NA
"2951","E2",710,"ro","2016-09-08",2016,252,162.91,NA,NA,FALSE,3,79.55,NA
"2952","E2",716,"rp","2016-09-08",2016,252,111.43,NA,NA,FALSE,2,15.62,NA
"2953","E2",720,"rm","2016-09-08",2016,252,78.96,NA,NA,FALSE,2,21.1,NA
"2954","E2",726,"rp","2016-09-08",2016,252,112.33,NA,NA,FALSE,2,20.97,NA
"2955","E3",205,"rm","2016-09-08",2016,252,47.65,NA,NA,FALSE,2,24.96,NA
"2956","E3",723,"hem","2016-09-08",2016,252,86.59,NA,NA,FALSE,2,21.98,NA
"2957","E3",738,"rm","2016-09-08",2016,252,57.43,NA,NA,FALSE,2,12.12,NA
"2958","E3",764,"ro","2016-09-08",2016,252,106.19,NA,NA,FALSE,3,35.04,NA
"2959","E3",768,"rm","2016-09-08",2016,252,71.02,NA,NA,FALSE,2,18.37,NA
"2960","E4",805,"wp","2016-09-08",2016,252,127.09,NA,NA,FALSE,3,46.11,NA
"2961","E4",810,"rm","2016-09-08",2016,252,127.78,NA,NA,FALSE,2,20.54,NA
"2962","E4",815,"ro","2016-09-08",2016,252,112.51,NA,NA,FALSE,3,46.52,NA
"2963","E5",734,"hem","2016-09-08",2016,252,87.7,NA,NA,FALSE,2,15.37,NA
"2964","E5",877,"rm","2016-09-08",2016,252,138.25,NA,NA,FALSE,2,91.32,NA
"2965","E5",890,"ro","2016-09-08",2016,252,111.23,NA,NA,FALSE,2,31.71,NA
"2966","E5",903,"ro","2016-09-08",2016,252,137.41,NA,NA,FALSE,3,50.54,NA
"2967","E5",905,"hem","2016-09-08",2016,252,129.52,NA,NA,FALSE,2,25.02,NA
"2968","E5",909,"rm","2016-09-08",2016,252,131.83,NA,NA,FALSE,2,30.44,NA
"2969","F1",210,"hem","2016-09-08",2016,252,68.77,NA,NA,FALSE,2,41.84,NA
"2970","F1",235,"hem","2016-09-08",2016,252,15.01,12.34,12.63,FALSE,2,15.01,NA
"2971","F1",236,"hem","2016-09-08",2016,252,72.38,NA,NA,FALSE,3,31.36,NA
"2972","F1",929,"rp","2016-09-08",2016,252,108.16,NA,NA,FALSE,3,24.99,NA
"2973","F1",930,"hem","2016-09-08",2016,252,100.96,NA,NA,FALSE,3,69.92,NA
"2974","F1",937,"rm","2016-09-08",2016,252,106.1,NA,NA,FALSE,5,48.85,NA
"2975","F1",948,"rm","2016-09-08",2016,252,104.89,NA,NA,FALSE,2,35.59,NA
"2976","F2",977,"rm","2016-09-08",2016,252,125.11,NA,NA,FALSE,2,34.49,NA
"2977","F2",985,"yb","2016-09-08",2016,252,81.41,NA,NA,FALSE,2,26.61,NA
"2978","F2",992,"ro","2016-09-08",2016,252,117.72,NA,NA,FALSE,3,89,NA
"2979","F3",3,"wp","2016-09-08",2016,252,116.43,NA,NA,FALSE,2,10.11,NA
"2980","F3",5,"yb","2016-09-08",2016,252,122.28,NA,NA,FALSE,2,32.32,NA
"2981","F3",7,"hem","2016-09-08",2016,252,129.04,NA,NA,FALSE,3,44.79,NA
"2982","F3",11,"wp","2016-09-08",2016,252,116.76,NA,NA,FALSE,3,37.64,NA
"2983","F3",839,"yb","2016-09-08",2016,252,57.48,NA,NA,FALSE,2,24.01,NA
"2984","F4",29,"ro","2016-09-08",2016,252,112.39,NA,NA,FALSE,2,34.52,NA
"2985","F4",49,"ro","2016-09-08",2016,252,118.82,NA,NA,FALSE,3,61.97,NA
"2986","F4",73,"wp","2016-09-08",2016,252,131.54,NA,NA,FALSE,4,70.84,NA
"2987","F5",76,"wp","2016-09-08",2016,252,59.77,48.7,46.52,FALSE,3,59.77,NA
"2988","F5",99,"hem","2016-09-08",2016,252,120.51,NA,NA,FALSE,3,59.77,NA
"2989","F5",114,"ro","2016-09-08",2016,252,109.53,NA,NA,FALSE,2,36.91,NA
"2990","F5",117,"wp","2016-09-08",2016,252,115.17,NA,NA,FALSE,5,51.99,NA
"2991","G1",152,"rp","2016-09-08",2016,252,120.1,NA,NA,FALSE,2,15.01,NA
"2992","G1",161,"rp","2016-09-08",2016,252,99.01,NA,NA,FALSE,3,28.83,NA
"2993","G1",168,"rp","2016-09-08",2016,252,116.08,NA,NA,FALSE,2,5.87,NA
"2994","G1",175,"ro","2016-09-08",2016,252,131.21,NA,NA,FALSE,3,75.58,NA
"2995","G1",211,"beech","2016-09-08",2016,252,85.75,NA,NA,FALSE,2,48.71,NA
"2996","G2",202,"hem","2016-09-08",2016,252,110.39,NA,NA,FALSE,2,24.99,NA
"2997","G2",206,"cherry","2016-09-08",2016,252,118.5,NA,NA,FALSE,2,29.51,NA
"2998","G2",209,"hem","2016-09-08",2016,252,113.29,NA,NA,FALSE,2,24.84,NA
"2999","G2",211,"ro","2016-09-08",2016,252,82.23,NA,NA,FALSE,3,44.57,NA
"3000","G2",214,"hem","2016-09-08",2016,252,67.91,63.31,40.91,FALSE,2,67.91,NA
"3001","G2",217,"hem","2016-09-08",2016,252,87.65,NA,NA,FALSE,3,32.64,NA
"3002","G4",256,"bb","2016-09-08",2016,252,134.77,NA,NA,FALSE,2,47.68,NA
"3003","G4",257,"ro","2016-09-08",2016,252,127.85,NA,NA,FALSE,2,29.16,NA
"3004","G5",90,"bb","2016-09-08",2016,252,94.03,NA,NA,FALSE,2,11.35,NA
"3005","G5",265,"hem","2016-09-08",2016,252,115.27,NA,NA,FALSE,3,20.48,NA
"3006","G5",269,"hem","2016-09-08",2016,252,126.32,NA,NA,FALSE,3,66.48,NA
"3007","G5",285,"wp","2016-09-08",2016,252,109.13,NA,NA,FALSE,2,21.86,NA
"3008","H1",302,"ro","2016-09-08",2016,252,134.34,NA,NA,FALSE,2,33.83,NA
"3009","H1",303,"wp","2016-09-08",2016,252,37.02,NA,NA,FALSE,2,9.26,NA
"3010","H1",305,"ro","2016-09-08",2016,252,81.87,NA,NA,FALSE,3,38.83,NA
"3011","H1",318,"rm","2016-09-08",2016,252,133.82,NA,NA,FALSE,3,52.94,NA
"3012","H1",319,"hem","2016-09-08",2016,252,119.78,NA,NA,FALSE,2,31.5,NA
"3013","H1",320,"wp","2016-09-08",2016,252,117.65,NA,NA,FALSE,2,33.66,NA
"3014","H1",841,"hem","2016-09-08",2016,252,55.32,NA,NA,FALSE,2,34.21,NA
"3015","H2",333,"ro","2016-09-08",2016,252,117.87,NA,NA,FALSE,2,45.99,NA
"3016","H2",336,"ro","2016-09-08",2016,252,35.14,27.76,36.86,FALSE,2,35.14,NA
"3017","H2",342,"hem","2016-09-08",2016,252,121.74,NA,NA,FALSE,2,12.19,NA
"3018","H2",354,"ro","2016-09-08",2016,252,86.72,NA,NA,FALSE,3,31.18,NA
"3019","H2",356,"rm","2016-09-08",2016,252,14.43,NA,NA,FALSE,3,6.34,NA
"3020","H5",383,"hem","2016-09-08",2016,252,117.05,NA,NA,FALSE,2,25.52,NA
"3021","H5",399,"hem","2016-09-08",2016,252,114.01,NA,NA,FALSE,2,26.97,NA
"3022","A1",8,"yb","2016-10-16",2016,290,107.68,NA,NA,FALSE,3,26.34,NA
"3023","A2",27,"rm","2016-10-16",2016,290,81.36,NA,NA,FALSE,4,8.91,NA
"3024","A3",52,"beech","2016-10-16",2016,290,93.69,NA,NA,FALSE,2,20.71,NA
"3025","B1",156,"rm","2016-10-16",2016,290,63.33,NA,NA,FALSE,5,20.61,NA
"3026","B1",161,"rm","2016-10-16",2016,290,62.54,NA,NA,FALSE,2,21.29,NA
"3027","B1",165,"ro","2016-10-16",2016,290,111.94,NA,NA,FALSE,2,30.91,NA
"3028","B2",179,"ro","2016-10-16",2016,290,107.85,NA,NA,FALSE,3,67.65,NA
"3029","B2",194,"rm","2016-10-16",2016,290,118.11,NA,NA,FALSE,2,15.32,NA
"3030","B3",212,"rm","2016-10-16",2016,290,27.27,NA,NA,FALSE,2,11.44,NA
"3031","B4",255,"rm","2016-10-16",2016,290,110.9,NA,NA,FALSE,2,20.99,NA
"3032","B4",264,"rm","2016-10-16",2016,290,74.61,NA,NA,FALSE,2,19.4,NA
"3033","C1",351,"hem","2016-10-16",2016,290,104.83,NA,NA,FALSE,5,66.8,NA
"3034","C1",352,"ro","2016-10-16",2016,290,120.45,NA,NA,FALSE,2,41.67,NA
"3035","C2",830,"hem","2016-10-16",2016,290,74.18,NA,NA,FALSE,2,23.99,NA
"3036","C3",402,"rm","2016-10-16",2016,290,135.99,NA,NA,FALSE,2,19.43,NA
"3037","C3",405,"yb","2016-10-16",2016,290,117.25,NA,NA,FALSE,2,30.19,NA
"3038","C3",414,"yb","2016-10-16",2016,290,95.85,NA,NA,FALSE,2,32.48,NA
"3039","C3",415,"rm","2016-10-16",2016,290,128.2,NA,NA,FALSE,2,35.51,NA
"3040","C3",418,"ash","2016-10-16",2016,290,108.43,NA,NA,FALSE,2,37.37,NA
"3041","C3",421,"ash","2016-10-16",2016,290,129.6,NA,NA,FALSE,3,40.02,NA
"3042","C4",462,"bo","2016-10-16",2016,290,122.69,NA,NA,FALSE,4,52.92,NA
"3043","C4",491,"rm","2016-10-16",2016,290,115.66,NA,NA,FALSE,2,25.42,NA
"3044","C5",260,"beech","2016-10-16",2016,290,71.52,NA,NA,FALSE,3,21.63,NA
"3045","C5",504,"ro","2016-10-16",2016,290,72.28,NA,NA,FALSE,1,72.28,16.7
"3046","C5",504,"ro","2016-10-16",2016,290,72.28,NA,NA,FALSE,2,34.51,16.7
"3047","C5",509,"rm","2016-10-16",2016,290,71.42,NA,NA,FALSE,2,15.25,NA
"3048","C5",519,"ro","2016-10-16",2016,290,127.94,NA,NA,FALSE,3,55.76,NA
"3049","C5",724,"beech","2016-10-16",2016,290,40.27,NA,40.07,FALSE,3,40.27,NA
"3050","C5",831,"beech","2016-10-16",2016,290,56.37,NA,NA,FALSE,1,56.37,12.3
"3051","C5",831,"beech","2016-10-16",2016,290,56.37,NA,NA,FALSE,2,26.05,12.3
"3052","D1",266,"wp","2016-10-16",2016,290,115,NA,NA,FALSE,4,31.86,NA
"3053","D1",529,"rm","2016-10-16",2016,290,120.38,NA,NA,FALSE,2,12.41,NA
"3054","D1",532,"ro","2016-10-16",2016,290,141.54,NA,NA,FALSE,4,55.53,NA
"3055","D1",537,"rm","2016-10-16",2016,290,90.05,NA,NA,FALSE,2,31.03,NA
"3056","D1",546,"ro","2016-10-16",2016,290,77.92,NA,NA,FALSE,3,13.46,NA
